,date_01,Time (GPS s),Velocity forward (m/s),Velocity lateral (m/s),Speed horizontal (m/s),Acceleration forward (m/s2),Acceleration lateral (m/s2),Acceleration down (m/s2),Acceleration filtered forward (m/s2),Acceleration filtered lateral (m/s2),Acceleration filtered down (m/s2),date,jerkRT,speedOpt,accLongOptFilt,accLatOptFilt,jerkOptFilt,speedOptKPH
30,1900-01-01 11:54:46,1368414783,0.020850444,0.019892435,0.103743106,0.018356468,0.019034335,-9.791322088,0.001770118,-0.007119069,-9.785407173,12:44.8,-0.003550329,-0.19200322626227487,-0.020626060264279305,-0.0033023005919844716,0.008813991854947698,-0.6912116145441896
31,1900-01-01 11:54:47,1368414783,0.020169257,0.020050463,0.102383139,0.003611558,0.019806864,-9.799937281,-0.003027247,0.00326028,-9.787041983,12:44.9,-0.004252764,-0.19783943365232035,-0.01971949002985567,-0.002783211631727148,0.00939148410092703,-0.7122219611483532
32,1900-01-01 11:54:48,1368414783,0.021677066,0.021240405,0.1092557,0.002294903,0.0100454,-9.790378934,0.006224486,0.01068045,-9.793182182,12:45.0,0.001328424,-0.20338473607883575,-0.018737501164127156,-0.0022822997122942325,0.009993737000334502,-0.7321850498838087
33,1900-01-01 11:54:49,1368414783,0.021008851,0.020574455,0.10585959,-0.00769862,0.001739015,-9.773496892,-0.00300733,0.002580314,-9.778049249,12:45.1,0.004039183,-0.2086137918317069,-0.017678331337062925,-0.001799627118236671,0.010620153914255774,-0.7510096505941448
34,1900-01-01 11:54:50,1368414783,0.019800712,0.020240104,0.101933414,0.007551541,-0.00524527,-9.799130155,-0.0057146,-0.002324851,-9.791047459,12:45.2,-0.006910026,-0.2135006314817417,-0.016540277192208103,-0.00133522568671511,0.011270073066343068,-0.7686022733342701
35,1900-01-01 11:54:51,1368414783,0.02004979,0.021311638,0.105337993,0.000144659,0.014533453,-9.783727978,0.003783279,0.010371589,-9.785180159,12:45.3,-0.005034072,-0.2180186777551032,-0.015321700254963048,-0.0008890977959746678,0.011942766622778869,-0.7848672399183715
36,1900-01-01 11:54:52,1368414783,0.020499333,0.021926636,0.108059983,-0.004935156,-0.001745631,-9.795365279,-0.001001225,0.00613421,-9.787892186,12:45.4,0.003161971,-0.2221407676808924,-0.014021032971888574,-0.0004612174043327712,0.012637439856004335,-0.7997067636512126
37,1900-01-01 11:54:53,1368414784,0.020167685,0.021388419,0.105830204,-0.000253048,0.002645578,-9.789894785,-0.002711561,-0.008077363,-9.783332241,12:45.5,-0.00608535,-0.22583917704438208,-0.012636784872278945,-5.153112287860967e-05,0.01335323040568853,-0.8130210373597755
38,1900-01-01 11:54:54,1368414784,0.020160673,0.021800855,0.10689818,-0.007840098,0.015048754,-9.786630849,0.000894645,0.007740438,-9.793109433,12:45.6,0.000945425,-0.2290856471812321,-0.011167548839048644,0.00034004067843039574,0.01408920764524847,-0.8247083298524356
39,1900-01-01 11:54:55,1368414784,0.018759958,0.022845655,0.106420043,0.000702492,-0.00204954,-9.780930092,-0.006454604,0.012334966,-9.777849229,12:45.7,0.001852203,-0.23185141414818153,-0.009612007468411976,0.000713602729385643,0.014844372155160936,-0.8346650909334535
40,1900-01-01 11:54:56,1368414784,0.018098662,0.021767371,0.101911161,0.004536884,-0.007796514,-9.792515871,-0.001562066,-0.005806912,-9.791420738,12:45.8,-0.006134146,-0.23410724029928293,-0.007968939500340463,0.0010692836820865611,0.01561765530358106,-0.8427860650774186
41,1900-01-01 11:54:57,1368414784,0.018241043,0.02193979,0.102716145,-0.004033736,0.013547542,-9.784489554,0.005289546,0.002512633,-9.791770625,12:45.9,0.003265567,-0.2358234482881277,-0.006237226311769341,0.0014072349040811878,0.01640791893642032,-0.8489644138372597
42,1900-01-01 11:54:58,1368414784,0.017431708,0.022436255,0.102283723,-0.01013217,0.003469629,-9.778267911,-0.007150129,0.007778161,-9.776992423,12:46.0,0.009148231,-0.23696995750830946,-0.004415858470338601,0.0017276292577099144,0.017213955180222014,-0.853091847029914
43,1900-01-01 11:54:59,1368414784,0.016778791,0.022280309,0.100409673,-0.00668567,0.003231243,-9.807518985,-0.000800933,0.000101583,-9.795052807,12:46.1,-0.011201445,-0.23751632297862174,-0.0025039423370155863,0.0020306598719833802,0.01803448635859068,-0.8550587627230383
44,1900-01-01 11:55:00,1368414784,0.015736951,0.022214373,0.09800533,0.003583673,0.002305537,-9.767947747,-0.00149346,0.004417891,-9.786175709,12:46.2,-0.016842884,-0.23743177667694446,-0.0005007066902423015,0.0023165388984661742,0.018868165023233775,-0.8547543960370001
45,1900-01-01 11:55:01,1368414784,0.015510249,0.021240578,0.094682738,-0.002159406,-0.008054709,-9.796732398,0.00262502,-0.005079745,-9.780818282,12:46.3,0.011312153,-0.23668527132303963,0.0015944906542079164,0.00258549624810752,0.019713574116691564,-0.8520669767629426
46,1900-01-01 11:55:02,1368414784,0.013896333,0.020486872,0.089118725,-0.02200113,0.004549114,-9.785412211,-0.010098986,0.000496629,-9.792370126,12:46.4,0.011957189,-0.2352455266021372,0.003782156238170312,0.0028377783222047945,0.020569227293682154,-0.846883895767694
47,1900-01-01 11:55:03,1368414785,0.012554315,0.020901655,0.087775796,0.002520227,0.008360709,-9.783003867,-0.008604482,0.009515945,-9.779693146,12:46.5,-0.018620491,-0.23308107781012533,0.006062654381806008,0.003073646755103803,0.02143356940457678,-0.8390918801164512
48,1900-01-01 11:55:04,1368414785,0.01265143,0.020879208,0.0878872,0.018645276,-0.001233277,-9.800562621,0.011965573,0.006603117,-9.791665359,12:46.6,-0.008292484,-0.2301603268914891,0.008436200654407578,0.003293377174012534,0.022304977124615457,-0.8285771768093608
49,1900-01-01 11:55:05,1368414785,0.011779207,0.01933676,0.081511187,-0.022545762,-0.008176843,-9.775676686,-0.002302776,-0.004366473,-9.791148715,12:46.7,0.024505322,-0.22645159583638175,0.010902855410527983,0.0034972579682990023,0.023181759733115228,-0.8152257450109743
50,1900-01-01 11:55:06,1368414785,0.009430573,0.017623686,0.071957688,0.000856699,-0.009859259,-9.777177965,-0.015186155,-0.0114077,-9.777872873,12:46.8,-0.006503557,-0.22192318240073017,0.013462517386815693,0.0036855890682913296,0.02406216006227224,-0.7989234566426286
51,1900-01-01 11:55:07,1368414785,0.008553736,0.017827327,0.071183571,-0.006332383,0.015317616,-9.79215892,-0.000580295,0.009192216,-9.789838983,12:46.9,-0.02589719,-0.21654341810445027,0.016114917367596793,0.0038586807531200925,0.024944355614340386,-0.779556305176021
52,1900-01-01 11:55:08,1368414785,0.008284217,0.017992547,0.071309085,0.033403785,-0.014336116,-9.816320333,0.006382149,0.011761786,-9.790931774,12:47.0,0.011821986,-0.21028072844820098,0.018859611949192813,0.0040168525061929075,0.025826459843988264,-0.7570106224135236
53,1900-01-01 11:55:09,1368414785,0.006551022,0.017163162,0.066135243,-0.038983397,0.010201611,-9.745570143,-0.009524615,-0.005644982,-9.781369575,12:47.1,0.013625439,-0.20310369528134115,0.021695977418162954,0.004160431915963759,0.02670652363027363,-0.7311733030128281
54,1900-01-01 11:55:10,1368414785,0.004913878,0.014976775,0.056744268,0.005335126,-0.058846461,-9.811496253,-0.006709778,-0.00971956,-9.786060405,12:47.2,-0.010992278,-0.1949811212552772,0.024623203742050986,0.004289753616412706,0.027582536955248416,-0.7019320365189979
55,1900-01-01 11:55:11,1368414785,0.003937757,0.013868816,0.051901214,-0.019125781,-0.001866176,-9.776487032,0.001042833,0.004744433,-9.792384418,12:47.3,0.001705414,-0.185882096292696,0.027640288699115435,0.004405158293483991,0.028452430772675497,-0.6691755466537056
56,1900-01-01 11:55:12,1368414785,0.002858809,0.014529873,0.053310397,-0.000633551,0.01526275,-9.778228319,-0.003183844,0.008804009,-9.783309414,12:47.4,-0.002601506,-0.17577606598832263,0.030746032205509703,0.004506991813024983,0.029314079055436815,-0.6327938375579615
57,1900-01-01 11:55:13,1368414786,0.001748616,0.014171533,0.05140442,0.004202095,0.002652211,-9.804664762,-0.00200658,0.001141322,-9.785627377,12:47.5,-0.010545626,-0.1646329018446438,0.03393903088594892,0.004595604496159935,0.03016530103948333,-0.5926784466407177
58,1900-01-01 11:55:14,1368414786,0.001228529,0.011931082,0.043178995,-0.005100284,-0.003505684,-9.789467979,0.000569528,-0.017025163,-9.800628727,12:47.6,0.014009789,-0.15242297324625403,0.03721767290087971,0.004671350498038578,0.0310038636881085,-0.5487227036865145
59,1900-01-01 11:55:15,1368414786,-0.001260282,0.011379441,0.041216463,-0.01183699,0.006702345,-9.77362671,-0.019405427,0.00029041,-9.773987033,12:47.7,-7.42e-05,-0.1391172210783886,0.04058013302927679,0.0047345872237168855,0.031827484385889046,-0.5008219958821989
60,1900-01-01 11:55:16,1368414786,-0.001732182,0.012002064,0.043655103,0.009350794,0.002453322,-9.79022288,0.003192855,0.013379678,-9.776486052,12:47.8,-0.020845745,-0.12468723288744002,0.044024368017413495,0.004785674754394484,0.032633833858130325,-0.44887403839478407
61,1900-01-01 11:55:17,1368414786,-0.001747696,0.011492413,0.041848355,0.003762711,-0.01702674,-9.80575479,0.008675922,0.000391275,-9.809904543,12:47.9,0.017990288,-0.10910531947149534,0.04754811221809252,0.004824975289588093,0.03342053931488901,-0.39277915009738323
62,1900-01-01 11:55:18,1368414786,-0.00383504,0.008691517,0.0342,-0.017674819,-0.024515081,-9.758109978,-0.013940545,-0.026786547,-9.76692951,12:48.0,0.02280857,-0.09234459278682909,0.051148873540603594,0.004852852620967906,0.0341851878299503,-0.3324405340325847
63,1900-01-01 11:55:19,1368414786,-0.005356813,0.008326137,0.035641818,0.000882329,0.027026753,-9.812387673,-0.008342252,0.00718677,-9.7887592,12:48.1,-0.023611341,-0.07437904505393018,0.05482392972753999,0.00486967166845849,0.034925329951789395,-0.2677645621941487
64,1900-01-01 11:55:20,1368414786,-0.005564268,0.010529906,0.042874776,0.005331879,0.012813811,-9.777314078,0.007496642,0.028869863,-9.796897572,12:48.2,-0.009074556,-0.05518362893660808,0.05857032498958974,0.0048757981032927595,0.0356384835280339,-0.1986610641717891
65,1900-01-01 11:55:21,1368414786,-0.00606853,0.008799031,0.038479605,-0.002361073,-0.029180238,-9.783730006,-0.000900642,-0.015811568,-9.776174458,12:48.3,0.023973999,-0.03473433866050381,0.06238486703511245,0.004871598036870277,0.036322137753011643,-0.1250436191778137
66,1900-01-01 11:55:22,1368414786,-0.007870502,0.006342334,0.036388504,-0.008760857,-0.008121563,-9.799642097,-0.010841921,-0.021797544,-9.78894583,12:48.4,0.000855998,-0.013008291939080683,0.06626412451529225,0.004857437735546499,0.03697375747211143,-0.04682985098069046
67,1900-01-01 11:55:23,1368414787,-0.008874306,0.006883073,0.040430741,0.000430532,0.023111905,-9.786393116,-0.003497259,0.013728523,-9.792548319,12:48.5,-0.022897933,0.010016187427123043,0.07020442490197187,0.004833683366818636,0.03759078774862569,0.036058274737642955
68,1900-01-01 11:55:24,1368414787,-0.009833034,0.007618494,0.044780585,0.008601061,-0.015731143,-9.792491048,0.00518846,0.013452125,-9.778732361,12:48.6,-0.004224843,0.03435948642414378,0.07420185282917262,0.004800700809358466,0.038170658682764556,0.1236941511269176
69,1900-01-01 11:55:25,1368414787,-0.010885128,0.005295658,0.043577848,-0.01579888,-0.031215033,-9.78656147,-0.005178073,-0.021991151,-9.784676088,12:48.7,0.029369033,0.06004061932612416,0.07825224893042364,0.00475885552934031,0.03871079050300383,0.21614622957404697
70,1900-01-01 11:55:26,1368414787,-0.012483257,0.003715952,0.046888532,-0.004363554,0.005760149,-9.801418282,-0.011123861,-0.005321993,-9.786775363,12:48.8,0.005579517,0.0870771439812887,0.082351209196613,0.004708512518841127,0.039208598951336465,0.3134777183326393
71,1900-01-01 11:55:27,1368414787,-0.014137957,0.005433983,0.054526632,-0.00314175,0.019815268,-9.775064881,-0.004843544,0.024350771,-9.791675636,12:48.9,-0.031206915,0.11548507804298666,0.08649408488794139,0.004650036321023193,0.039661500939910006,0.41574628095475197
72,1900-01-01 11:55:28,1368414787,-0.013186391,0.005110684,0.050911688,0.025280915,-0.023600767,-9.793746009,0.019873398,-0.003310034,-9.788198716,12:49.0,0.010362248,0.14527881531440404,0.09067598304168986,0.004583791151797551,0.040066920454607066,0.5230037351318545
73,1900-01-01 11:55:29,1368414787,-0.013856981,0.001775971,0.050293172,-0.037669892,-0.011443364,-9.776784025,-0.01260268,-0.025194722,-9.782887954,12:49.1,0.031566731,0.17647104238362105,0.09489176760017462,0.004510141087273958,0.040422294727817096,0.6352957525810358
74,1900-01-01 11:55:30,1368414787,-0.017565695,0.003047353,0.064181044,0.08832458,0.127037076,-9.806677689,-0.018593847,-0.000633747,-9.78280242,12:49.2,-0.031073465,0.20907265573732634,0.09913606116257266,0.004429450286667527,0.04072508070452266,0.7526615606543748
75,1900-01-01 11:55:31,1368414787,-0.016283918,0.003262515,0.059787102,0.037017134,0.062518411,-9.801656204,0.012654162,0.013344491,-9.793635611,12:49.3,-0.023235156,0.24309267955435176,0.10340324734658049,0.004342083193848027,0.0409727617909804,0.8751336463956664
76,1900-01-01 11:55:32,1368414787,-0.016802178,0.002355165,0.061079175,-0.021754045,-0.050870805,-9.777178648,0.002945164,0.000158586,-9.783367445,12:49.4,0.0440731,0.27853818438632977,0.10768747371010903,0.004248404570960747,0.04116285489106526,1.002737463790787
77,1900-01-01 11:55:33,1368414788,-0.019727333,0.000363792,0.071030472,-0.022849843,-0.026541797,-9.779242656,-0.018988775,-0.012404402,-9.788195315,12:49.5,0.010223227,0.31541420693840055,0.11198265519308517,0.004148779241065768,0.04129291775901109,1.135491144978242
78,1900-01-01 11:55:34,1368414788,-0.020523456,-0.001299136,0.074032317,0.016376405,-0.00985731,-9.788049855,0.003024337,-0.01287066,-9.783095811,12:49.6,-0.031812622,0.3537236711744097,0.11628247814810999,0.004043571620885871,0.04136055665329571,1.273405216227875
79,1900-01-01 11:55:35,1368414788,-0.02076346,-0.001448704,0.074930175,0.008486528,0.013673077,-9.796227925,0.009852235,0.007827605,-9.792156203,12:49.7,0.005694826,0.3934673109795871,0.12058040510884016,0.003933145258543992,0.04136343424925997,1.4164823195265135
80,1900-01-01 11:55:36,1368414788,-0.021384704,-0.000586902,0.077013921,-0.011694142,0.014388722,-9.783365482,-0.005568694,0.012824512,-9.783479185,12:49.8,0.022782166,0.43464359461866137,0.12486968039108623,0.0038178624967933985,0.04129927781947255,1.564716940627181
81,1900-01-01 11:55:37,1368414788,-0.023327225,-0.001881639,0.084250769,-0.003313899,-0.021907207,-9.790154439,-0.010644603,-0.013502535,-9.787650618,12:49.9,-0.009442128,0.477248651239162,0.12914333654267837,0.0036980842298770357,0.04116588771672047,1.718095144460983
82,1900-01-01 11:55:38,1368414788,-0.024326486,-0.004421773,0.089010319,0.000825696,-0.007703546,-9.779932784,0.000295818,-0.021220345,-9.781914575,12:50.0,-0.010607678,0.5212761996848434,0.13339420165996338,0.0035741696897464655,0.04096114615446901,1.8765943188654364
83,1900-01-01 11:55:39,1368414788,-0.022700035,-0.004490925,0.083304031,0.011264964,0.014823906,-9.79934796,0.006521911,0.009911385,-9.793693431,12:50.1,0.01652723,0.5667174798932813,0.13761490761632106,0.0034464762545784486,0.040683026266757606,2.0401829276158128
84,1900-01-01 11:55:40,1368414788,-0.023815566,-0.003103031,0.086460729,-0.014280061,0.001613923,-9.784491178,-0.003087467,0.015012851,-9.787109708,12:50.2,0.01125588,0.6135611871608756,0.1417978992386123,0.0033153593038919814,0.04032960145392567,2.208820273779152
85,1900-01-01 11:55:41,1368414788,-0.024738669,-0.004429251,0.090475384,0.008190142,-0.022343456,-9.788090408,-0.003236669,-0.010783434,-9.776881848,12:50.3,-0.007667739,0.6617934095767382,0.14593544445039708,0.0031811721191261086,0.03989905501382526,2.3824562744762576
86,1900-01-01 11:55:42,1368414788,-0.02543706,-0.006116041,0.094183183,-0.011058465,-0.00371146,-9.794555254,0.003550603,-0.01679177,-9.797094239,12:50.4,0.000123793,0.7113975689458373,0.15001964540868495,0.0030442658147977046,0.03938969003791222,2.561031248205014
87,1900-01-01 11:55:43,1368414789,-0.026238877,-0.006033352,0.096924944,0.020414272,0.020964205,-9.793113717,-0.002643507,0.004660389,-9.786354798,12:50.5,0.00762759,0.762354365529592,0.15404245067219077,0.0029049893106415535,0.03879993956593396,2.7444757159065314
88,1900-01-01 11:55:44,1368414789,-0.026739133,-0.003761486,0.097208666,-0.015780606,0.011138097,-9.773313979,0.001793498,0.016027299,-9.775207826,12:50.6,0.002284101,0.8146417269339996,0.1579956684313815,0.002763689356241123,0.038128377011861496,2.932710216962399
89,1900-01-01 11:55:45,1368414789,-0.026380285,-0.004871401,0.096574655,-0.031848287,-0.008120745,-9.772414862,0.00176474,-0.014331135,-9.80037687,12:50.7,0.006666057,0.8682347614831281,0.16187098082441778,0.0026207105790295847,0.0373737268627598,3.125645141339261
90,1900-01-01 11:55:46,1368414789,-0.025691165,-0.005441879,0.094540277,-0.018609757,0.003883021,-9.765210018,-0.000461286,-0.00928759,-9.782184744,12:50.8,0.002948732,0.9231057164316646,0.16565995938803058,0.0024763955133188797,0.03653487563606283,3.3231805791539926
91,1900-01-01 11:55:47,1368414789,-0.02534553,-0.004392503,0.092604009,-0.008034231,0.009285573,-9.774908417,0.00305932,0.010747012,-9.782339732,12:50.9,0.000697404,0.9792239413896568,0.16935408172806804,0.002331084603675201,0.03561088308192479,3.525206189002765
92,1900-01-01 11:55:48,1368414789,-0.025704263,-0.003283421,0.093287247,0.018812623,-0.015898836,-9.809366667,0.004513832,0.005486549,-9.790475899,12:51.0,0.007876696,1.0365558573509863,0.17294474948369154,0.0021851162018265715,0.03460099362537563,3.731601086463551
93,1900-01-01 11:55:49,1368414789,-0.032668572,-0.00454361,0.118738893,0.018690165,-0.022220658,-9.788890696,-0.00241511,-0.019245624,-9.787875887,12:51.1,0.020022156,1.095064931728114,0.1764233075947796,0.0020388265741141678,0.03350464804352497,3.9422337542212107
94,1900-01-01 11:55:50,1368414789,-0.032435707,-0.003981826,0.117645114,0.023274566,0.009308482,-9.794080534,0.006670752,-0.000154247,-9.782907649,12:51.2,0.044075958,1.1547116597894511,0.17978106482181655,0.0018925499435068246,0.03232149535698837,4.156961975242024
95,1900-01-01 11:55:51,1368414789,-0.032501066,-0.001606468,0.117146677,0.001245256,0.016650839,-9.774667709,0.002509398,0.019244487,-9.786452368,12:51.3,0.179570395,1.2154535528753434,0.18300931545790028,0.001746618595486978,0.03105140486550581,4.375632790351236
96,1900-01-01 11:55:52,1368414789,-0.03129402,-0.001270545,0.112751287,-0.00108313,-0.011951657,-9.78659016,0.020110792,-0.00393253,-9.783556009,12:51.4,0.392290625,1.2772451337618507,0.18609936221147144,0.0016013630435113028,0.029694478125090386,4.598082481542662
97,1900-01-01 11:55:53,1368414790,-0.029075821,-0.001888555,0.104893523,0.054739147,-0.002673893,-9.770818903,0.031538318,-0.015640692,-9.785225225,12:51.5,0.523979566,1.3400379395680089,0.18904254028711295,0.0014571122147379874,0.028251060388908924,4.824136582444832
98,1900-01-01 11:55:54,1368414790,-0.015478762,-0.001240133,0.0559021,0.198997585,0.014128573,-9.797499602,0.150130799,0.001730669,-9.789295576,12:51.6,0.543070637,1.403780532650423,0.19183024267660526,0.0013141936323104793,0.026721750693110526,5.053609917541523
99,1900-01-01 11:55:55,1368414790,0.008110585,0.000893538,0.029374765,0.268449337,0.00375049,-9.808662729,0.246415468,0.013358719,-9.797174382,12:51.7,0.499525909,1.4684185199909443,0.19445394652150638,0.0011729335987464716,0.025107409616611887,5.2863066719674
100,1900-01-01 11:55:56,1368414790,0.043038842,0.001018853,0.15498324,0.259207188,-0.011119862,-9.803418845,0.286744248,-0.001286375,-9.797886525,12:51.8,0.343184947,1.533894581644854,0.1969052401694187,0.0010336573785962653,0.023409163965043167,5.522020493921474
101,1900-01-01 11:55:57,1368414790,0.070359844,0.001985534,0.253396275,0.272403015,0.009392589,-9.808469695,0.278946579,0.005377449,-9.791469489,12:51.9,0.112788347,1.60014850878703,0.19917585041356292,0.0008966893695364946,0.021628408147305968,5.760534631633308
102,1900-01-01 11:55:58,1368414790,0.097216089,0.003167333,0.350163619,0.226541884,0.006392432,-9.780016697,0.27222844,0.007022229,-9.785752637,12:52.0,-0.031575601,1.6671172516821207,0.20125766950664567,0.0007623532644370913,0.01976680262404732,6.001622106055635
103,1900-01-01 11:55:59,1368414790,0.127377999,0.005335299,0.458962869,0.234479258,-0.00028154,-9.786249197,0.252625624,-0.000616955,-9.796210789,12:52.1,-0.084069591,1.7347349776024423,0.2031427817732498,0.0006309722101840843,0.01782627031110689,6.245045919368793
104,1900-01-01 11:56:00,1368414790,0.152269829,0.006470638,0.548666102,0.273810452,-0.01339932,-9.801094379,0.25670899,0.004443877,-9.796067333,12:52.2,-0.10135107,1.802933138512345,0.2048234898274994,0.0005028689573354344,0.015808992022437407,6.490559298644443
105,1900-01-01 11:56:01,1368414790,0.178262647,0.007059653,0.642248576,0.302725377,-0.055865468,-9.865298676,0.244875126,-0.001153011,-9.782759675,12:52.3,-0.060625286,1.8716405482790712,0.20629234044742034,0.00037836600792557896,0.01371740186458189,6.737905973804657
106,1900-01-01 11:56:02,1368414790,0.200193152,0.008279603,0.721311456,0.190880758,-0.012114337,-9.758068105,0.236746111,0.007614295,-9.794690469,12:52.4,-0.032520616,1.9407834691830588,0.20754215009783286,0.00025778581459587346,0.011554183105395424,6.986820489059012
107,1900-01-01 11:56:03,1368414791,0.222100246,0.009422342,0.800280081,0.280937291,-0.008098781,-9.84047774,0.213077839,0.00438206,-9.798565547,12:52.5,-0.046700045,2.01028570753512,0.2085660300577113,0.0001414511128200602,0.009322264668188265,7.237028547126432
108,1900-01-01 11:56:04,1368414791,0.245334912,0.009625021,0.88388512,0.249245486,-0.016897399,-9.790037492,0.251150939,-0.007592003,-9.800359312,12:52.6,-0.027799267,2.0800687182514617,0.20935741116250065,2.968543260019434e-05,0.007024818185048328,7.488247385705262
109,1900-01-01 11:56:05,1368414791,0.268652704,0.009283024,0.967726941,0.241597735,-0.00365738,-9.794467133,0.225663059,-0.003451143,-9.774370498,12:52.7,0.061075075,2.1500517182755368,0.20991006821639582,-7.718623086279827e-05,0.004665255479745969,7.7401861857919325
110,1900-01-01 11:56:06,1368414791,0.299024311,0.010569351,1.077159765,0.248138884,0.014851478,-9.818468594,0.229221012,0.008925071,-9.809642664,12:52.8,0.200686654,2.2201518087517695,0.21021814410216963,-0.0001788366375725109,0.002247226314459896,7.9925465115063705
111,1900-01-01 11:56:07,1368414791,0.32186378,0.01121638,1.159412962,0.209411172,0.0310859,-9.765529643,0.224600957,0.000579891,-9.773600121,12:52.9,0.358394863,2.2902841058426033,0.21027617359870304,-0.0002749354637267658,-0.0002253839223461465,8.245022781033372
112,1900-01-01 11:56:08,1368414791,0.349013704,0.009604922,1.256925036,0.344513644,-0.01251915,-9.761755742,0.286298068,-0.029158261,-9.78030493,12:53.0,0.532911766,2.3603618800483264,0.21007910693271897,-0.0003651484643084321,-0.0027484571948432485,8.497302768173975
113,1900-01-01 11:56:09,1368414791,0.382526174,0.00754825,1.377362305,0.394524723,0.150112537,-9.82733785,0.378617365,0.012405408,-9.807774305,12:53.1,0.580418748,2.4302967038616767,0.209622333044763,-0.0004491367132462423,-0.005317647353095528,8.749068133902037
114,1900-01-01 11:56:10,1368414791,0.426136749,0.010535691,1.534561093,0.556223605,0.050384648,-9.781869052,0.456591497,0.00408634,-9.814131312,12:53.2,0.522360448,2.499998607561209,0.2089017023734753,-0.000526556023162629,-0.007928387217327281,8.999994987220353
115,1900-01-01 11:56:11,1368414791,0.47819422,0.011869638,1.722029435,0.487912799,0.026500801,-9.808935187,0.53120434,0.01046221,-9.796410135,12:53.3,0.37920115,2.569376242873853,0.2079135487259388,-0.0005970566940053119,-0.010575899024376471,9.249754474345872
116,1900-01-01 11:56:12,1368414791,0.527930408,0.014201925,1.901237029,0.497565366,0.017072077,-9.801101298,0.503036377,0.024737642,-9.803906173,12:53.4,0.188162414,2.6383370540917475,0.20665470968436814,-0.0006602837118375078,-0.01325520856433177,9.498013394730291
117,1900-01-01 11:56:13,1368414792,0.579577499,0.015463915,2.087221541,0.527203865,0.007560703,-9.747233821,0.530223096,0.009305292,-9.788981158,12:53.5,0.012434745,2.706787456050708,0.20512254511153494,-0.0007158773728926479,-0.01596116271907787,9.74443484178255
118,1900-01-01 11:56:14,1368414792,0.630091125,0.016311763,2.269088025,0.57518316,0.002313691,-9.777998392,0.513893487,0.010166992,-9.755174322,12:53.6,-0.041980281,2.774633018236962,0.20331495353660073,-0.0007634741924309637,-0.018688449601218512,9.988678865653062
119,1900-01-01 11:56:15,1368414792,0.680702951,0.015691786,2.451181656,0.501449129,-0.015274854,-9.785221563,0.509477789,-0.0062299,-9.785286479,12:53.7,-0.014658841,2.8417786542167405,0.20123038631629248,-0.0008027079659036142,-0.02143162027071323,10.230403155180266
120,1900-01-01 11:56:16,1368414792,0.725637384,0.013632221,2.612755525,0.53054876,-0.037686146,-9.799616137,0.490752793,-0.010243952,-9.782464425,12:53.8,0.020662036,2.9081288155627534,0.19886785947021268,-0.0008332108943653922,-0.02418511115280084,10.469263736025912
121,1900-01-01 11:56:17,1368414792,0.775355132,0.012701153,2.791652956,0.532808365,0.006202806,-9.745565352,0.501507643,-0.003327447,-9.773479457,12:53.9,0.009358967,2.9735876894587543,0.19622696312457658,-0.0008546146972119603,-0.026943266678433136,10.704915682051515
122,1900-01-01 11:56:18,1368414792,0.826895001,0.014569422,2.977284035,0.594934606,0.056124021,-9.754477346,0.517092989,0.022689138,-9.756565963,12:54.0,-0.137485147,3.0380593991834908,0.19330786855553067,-0.0008665516536643489,-0.029700362031200366,10.937013837060567
123,1900-01-01 11:56:19,1368414792,0.878876725,0.017650832,3.164594226,0.484021147,0.044063305,-9.829687172,0.54768563,0.034486848,-9.8172648,12:54.1,-0.356536491,3.101448206683457,0.19011133280482947,-0.0008686555950424895,-0.03245062594643996,11.165213544060446
124,1900-01-01 11:56:20,1368414792,0.92468082,0.017180833,3.329425507,0.46824795,-0.046025459,-9.862449725,0.485044613,-0.000750352,-9.768640752,12:54.2,-0.396838013,3.1636587164233365,0.1866387008104798,-0.0008605629631437405,-0.03518826322653105,11.389171379124011
125,1900-01-01 11:56:21,1368414792,0.963400444,0.013687378,3.468591612,0.366312727,0.011590806,-9.841819251,0.377700822,-0.022512563,-9.798876596,12:54.3,-0.300467583,3.22459607968043,0.1828919050858881,-0.0008419140300113886,-0.037907476279242625,11.608545886849548
126,1900-01-01 11:56:22,1368414792,0.990115778,0.008279266,3.564541413,0.271197306,-0.040594523,-9.885712395,0.258023124,-0.06067087,-9.838445211,12:54.4,-0.294328471,3.2841661984773394,0.1788734631719648,-0.000812354244089515,-0.040602484947691454,11.822998314518422
127,1900-01-01 11:56:23,1368414793,1.023686034,0.000207466,3.685269799,0.4321942,0.076408239,-9.757102163,0.363739496,-0.069052668,-9.787998587,12:54.5,-0.222013196,3.3422759284503005,0.17458647323814414,-0.0007715355927556695,-0.0432675442634449,12.032193342421083
128,1900-01-01 11:56:24,1368414793,1.062633084,0.005678753,3.825533728,0.363288339,0.200762573,-9.749988797,0.40057154,0.069248324,-9.754377396,12:54.6,-0.090593758,3.3988332800900514,0.17003460819105912,-0.0007191179609579072,-0.04589696020121431,12.235799808324185
129,1900-01-01 11:56:25,1368414793,1.094994099,0.023133138,3.94285835,0.296812614,0.147517242,-9.769649392,0.337830231,0.203759194,-9.799553045,12:54.7,-0.112191171,3.4537476178860125,0.16522210845444857,-0.0006547706800035239,-0.048485103789655364,12.433491424389645
