cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system,longAccel,latAccel
223300,2023-12-04T02:47:18.646Z,31.15041388,121.4822875,7.712296733,8.002808966,8.137872644,8738,10038.64563,5.07,2,MSLV,-0.305818503,0.894610627
223400,2023-12-04T02:47:18.744Z,31.15041593,121.4823028,6.048409064,7.686052944,8.00681682,8738,10038.74562,5.07,2,MSLV,-0.297482014,0.900839329
223500,2023-12-04T02:47:18.844Z,31.15041665,121.4823161,7.438087736,7.471061976,7.693321067,8738,10038.84562,5.07,2,MSLV,-0.301079137,0.894724221
223600,2023-12-04T02:47:18.945Z,31.15040821,121.4823158,8.489950026,7.378242051,7.465205506,8738,10038.94566,5.07,2,MSLV,-0.304916067,0.89616307
223700,2023-12-04T02:47:19.045Z,31.15043304,121.4823659,7.117863987,7.1486745,7.388845299,8738,10039.04558,5.07,2,MSLV,-0.308033573,0.892326139
223800,2023-12-04T02:47:19.146Z,31.15043812,121.4823862,5.437244928,7.063387911,7.139958116,8738,10039.14549,5.07,2,MSLV,-0.297841727,0.890767386
223900,2023-12-04T02:47:19.244Z,31.1504256,121.4823798,6.704463815,6.905459738,7.068265791,8738,10039.24541,5.07,2,MSLV,-0.298321343,0.889448441
224000,2023-12-04T02:47:19.343Z,31.15041309,121.4823721,7.24182295,6.627460857,6.899353668,8738,10039.34532,5.07,2,MSLV,-0.304556355,0.896882494
224100,2023-12-04T02:47:19.445Z,31.15041325,121.4823856,6.494666619,6.609927965,6.63380925,8738,10039.44524,5.07,2,MSLV,-0.307206866,0.893853338
224200,2023-12-04T02:47:19.545Z,31.15039412,121.4823675,5.9969342,6.398524771,6.603238694,8738,10039.54515,5.07,2,MSLV,-0.305995204,0.89736211
224300,2023-12-04T02:47:19.645Z,31.15038725,121.4823685,8.118823222,6.242324477,6.405917222,8738,10039.64507,5.07,2,MSLV,-0.300119904,0.897482014
224400,2023-12-04T02:47:19.743Z,31.15038022,121.482369,6.17037023,6.219109763,6.236504724,8738,10039.74498,5.07,2,MSLV,-0.303717026,0.8941247
224500,2023-12-04T02:47:19.843Z,31.1503756,121.4823742,5.058583377,6.162672342,6.228570332,8738,10039.8449,5.07,2,MSLV,-0.305995204,0.893285372
224600,2023-12-04T02:47:19.944Z,31.15037117,121.4823792,6.227075855,6.089139482,6.158692228,8738,10039.94473,5.07,2,MSLV,-0.305155875,0.886211031
224700,2023-12-04T02:47:20.044Z,31.15036863,121.4823863,7.045076306,5.988623695,6.088638223,8738,10040.0448,5.07,2,MSLV,-0.297841727,0.888009592
224800,2023-12-04T02:47:20.145Z,31.15036417,121.4823905,4.795202018,5.991496921,5.985512031,8738,10040.14488,5.07,2,MSLV,-0.303597122,0.894964029
224900,2023-12-04T02:47:20.243Z,31.15035959,121.482395,4.943066335,5.949714675,5.992017264,8738,10040.24496,5.075504316,2,MSLV,-0.305061214,0.895115487
225000,2023-12-04T02:47:20.343Z,31.15035546,121.4823993,5.014530591,5.937674848,5.946489803,8738,10040.34503,5.06,2,MSLV,-0.307314149,0.895083933
225100,2023-12-04T02:47:20.445Z,31.15035198,121.4824049,5.534928687,5.865264422,5.943911088,8738,10040.44511,5.06,2,MSLV,-0.296642686,0.894364508
225200,2023-12-04T02:47:20.545Z,31.15034999,121.4824115,4.661158973,5.755317991,5.858368197,8738,10040.54519,5.06,2,MSLV,-0.29616307,0.894364508
225300,2023-12-04T02:47:20.645Z,31.15034599,121.4824156,3.990646375,5.750893824,5.760946912,8738,10040.64527,5.06,2,MSLV,-0.300479616,0.897841727
225400,2023-12-04T02:47:20.744Z,31.15034128,121.4824186,3.953148696,5.7037575,5.751862963,8738,10040.74534,5.06,2,MSLV,-0.304076739,0.887889688
225500,2023-12-04T02:47:20.843Z,31.15033901,121.4824249,4.604552906,5.696931365,5.706374077,8738,10040.84542,5.06,2,MSLV,-0.301678657,0.890767386
225600,2023-12-04T02:47:20.672Z,31.15034701,121.4824219,4.831243766,5.686295035,5.834409945,8738,10040.67298,-5.42094764,2,MSLV,-0.302663133,0.901300013
225700,2023-12-04T02:47:21.573Z,31.15030984,121.4824471,6.487277308,5.452733538,5.313853846,8738,10041.57385,24.29,1.738538462,MSLV,-0.30059952,0.891846523
225800,2023-12-04T02:47:21.621Z,31.1503083,121.4824487,6.297373462,5.421964308,5.361930769,8738,10041.62193,24.29,2.219307692,MSLV,-0.303956835,0.890167866
225900,2023-12-04T02:47:21.670Z,31.15030679,121.4824503,5.921217385,5.400492692,5.460994615,8738,10041.67001,24.29,3,MSLV,-0.301798561,0.88381295
226000,2023-12-04T02:47:21.717Z,31.1503052,121.4824521,6.029871231,5.354819615,5.427340769,8738,10041.71808,24.29,3,MSLV,-0.300719424,0.903597122
226100,2023-12-04T02:47:21.765Z,31.15030318,121.4824534,6.184545385,5.307116231,5.400454615,8738,10041.76616,24.29,3,MSLV,-0.307673861,0.885731415
226200,2023-12-04T02:47:21.813Z,31.15030222,121.4824558,6.227814615,5.264327769,5.357185385,8738,10041.81424,24.29,3,MSLV,-0.288968825,0.884052758
226300,2023-12-04T02:47:21.860Z,31.15030182,121.4824588,6.272968077,5.191391615,5.313916154,8738,10041.86232,24.29,3,MSLV,-0.293045564,0.89676259
226400,2023-12-04T02:47:21.909Z,31.15030014,121.4824603,6.313833462,5.187064692,5.270646923,8738,10041.91039,24.29,3,MSLV,-0.320585637,0.898649501
226500,2023-12-04T02:47:21.913Z,31.15029774,121.4824632,6.397730383,5.179140176,5.190621649,8738,10041.9137,24.31364703,3.001218919,MSLV,-0.301318945,0.894604317
226600,2023-12-04T02:47:22.013Z,31.15029688,121.4824633,6.388781523,5.178977905,5.189902015,8738,10042.0136,24.28627271,2.999807872,MSLV,-0.291606715,0.886211031
226700,2023-12-04T02:47:22.113Z,31.15029602,121.4824635,6.379832663,5.178815635,5.189182381,8738,10042.1135,24.2588984,2.998396825,MSLV,-0.300719424,0.895083933
226800,2023-12-04T02:47:22.213Z,31.15029516,121.4824636,6.370883803,5.178653364,5.188462747,8738,10042.21341,24.23152409,2.996985778,MSLV,-0.307314149,0.891846523
226900,2023-12-04T02:47:22.313Z,31.1502943,121.4824638,6.361934942,5.178491094,5.187743113,8738,10042.31331,24.20414978,2.995574731,MSLV,-0.303597122,0.88764988
227000,2023-12-04T02:47:22.413Z,31.15029344,121.4824639,6.352986082,5.178328824,5.187023479,8738,10042.41321,24.17677546,2.994163684,MSLV,-0.312589928,0.892805755
227100,2023-12-04T02:47:22.513Z,31.15029257,121.4824641,6.344037222,5.178166553,5.186303845,8738,10042.51311,24.14940115,2.992752637,MSLV,-0.291934873,0.902309731
227200,2023-12-04T02:47:22.613Z,31.15029171,121.4824642,6.335088362,5.178004283,5.185584211,8738,10042.61302,24.12202684,2.99134159,MSLV,-0.292565947,0.899640288
227300,2023-12-04T02:47:22.712Z,31.15029085,121.4824644,6.326139501,5.177842012,5.184864577,8738,10042.71292,24.09465253,2.989930543,MSLV,-0.311390887,0.878177458
227400,2023-12-04T02:47:22.812Z,31.15028999,121.4824645,6.317190641,5.177679742,5.184144943,8738,10042.81282,24.06727821,2.988519496,MSLV,-0.318105516,0.887410072
227500,2023-12-04T02:47:22.912Z,31.15028913,121.4824647,6.308241781,5.177517472,5.183425309,8738,10042.91272,24.0399039,2.987108449,MSLV,-0.28705036,0.913309353
227600,2023-12-04T02:47:23.012Z,31.15028827,121.4824648,6.29929292,5.177355201,5.182705675,8738,10043.01262,24.01252959,2.985697402,MSLV,-0.289088729,0.880215827
227700,2023-12-04T02:47:23.112Z,31.1502874,121.482465,6.29034406,5.177192931,5.181986041,8738,10043.11253,23.98515528,2.984286354,MSLV,-0.311390887,0.879376499
227800,2023-12-04T02:47:23.212Z,31.15028654,121.4824652,6.2813952,5.17703066,5.181266407,8738,10043.21243,23.95778096,2.982875307,MSLV,-0.319304556,0.904196643
227900,2023-12-04T02:47:23.312Z,31.15028568,121.4824653,6.27244634,5.17686839,5.180546773,8738,10043.31233,23.93040665,2.98146426,MSLV,-0.284614414,0.905969961
228000,2023-12-04T02:47:23.412Z,31.15028482,121.4824655,6.263497479,5.17670612,5.179827139,8738,10043.41223,23.90303234,2.980053213,MSLV,-0.295083933,0.873141487
228100,2023-12-04T02:47:23.512Z,31.15028396,121.4824656,6.254548619,5.176543849,5.179107505,8738,10043.51213,23.87565803,2.978642166,MSLV,-0.320623501,0.880935252
228200,2023-12-04T02:47:23.612Z,31.1502831,121.4824658,6.245599759,5.176381579,5.178387871,8738,10043.61204,23.84828372,2.977231119,MSLV,-0.298321343,0.919184652
228300,2023-12-04T02:47:23.711Z,31.15028223,121.4824659,6.236650899,5.176219308,5.177668237,8738,10043.71194,23.8209094,2.975820072,MSLV,-0.288369305,0.894004796
228400,2023-12-04T02:47:23.811Z,31.15028137,121.4824661,6.227702038,5.176057038,5.176948603,8738,10043.81184,23.79353509,2.974409025,MSLV,-0.314628297,0.883453237
228500,2023-12-04T02:47:23.911Z,31.15028051,121.4824662,6.218753178,5.175894767,5.176228969,8738,10043.91174,23.76616078,2.972997978,MSLV,-0.310791367,0.892326139
228600,2023-12-04T02:47:24.011Z,31.15027965,121.4824664,6.209804318,5.175732497,5.175509335,8738,10044.01165,23.73878647,2.971586931,MSLV,-0.300265051,0.903950524
228700,2023-12-04T02:47:24.111Z,31.15027879,121.4824665,6.200855458,5.175570227,5.174789701,8738,10044.11155,23.71141215,2.970175884,MSLV,-0.291007194,0.901079137
228800,2023-12-04T02:47:24.211Z,31.15027792,121.4824667,6.191906597,5.175407956,5.174070067,8738,10044.21145,23.68403784,2.968764837,MSLV,-0.303717026,0.887410072
228900,2023-12-04T02:47:24.311Z,31.15027706,121.4824668,6.182957737,5.175245686,5.173350433,8738,10044.31135,23.65666353,2.96735379,MSLV,-0.308153477,0.88764988
229000,2023-12-04T02:47:24.411Z,31.1502762,121.482467,6.174008877,5.175083415,5.172630799,8738,10044.41125,23.62928922,2.965942743,MSLV,-0.31558753,0.904916067
229100,2023-12-04T02:47:24.511Z,31.15027534,121.4824671,6.165060016,5.174921145,5.171911165,8738,10044.51116,23.6019149,2.964531696,MSLV,-0.292086331,0.888848921
229200,2023-12-04T02:47:24.611Z,31.15027448,121.4824673,6.156111156,5.174758875,5.171191531,8738,10044.61106,23.57454059,2.963120649,MSLV,-0.296402878,0.879376499
229300,2023-12-04T02:47:24.710Z,31.15027362,121.4824674,6.147162296,5.174596604,5.170471897,8738,10044.71096,23.54716628,2.961709602,MSLV,-0.305515588,0.890527578
229400,2023-12-04T02:47:24.810Z,31.15027275,121.4824676,6.138213436,5.174434334,5.169752263,8738,10044.81086,23.51979197,2.960298555,MSLV,-0.313391392,0.903445665
229500,2023-12-04T02:47:24.910Z,31.15027189,121.4824677,6.129264575,5.174272063,5.169032629,8738,10044.91076,23.49241765,2.958887508,MSLV,-0.300719424,0.892565947
229600,2023-12-04T02:47:25.010Z,31.15027103,121.4824679,6.120315715,5.174109793,5.168312995,8738,10045.01067,23.46504334,2.957476461,MSLV,-0.296522782,0.886810552
229700,2023-12-04T02:47:25.110Z,31.15027017,121.4824681,6.111366855,5.173947523,5.167593361,8738,10045.11057,23.43766903,2.956065414,MSLV,-0.297961631,0.898321343
229800,2023-12-04T02:47:25.210Z,31.15026931,121.4824682,6.102417995,5.173785252,5.166873727,8738,10045.21047,23.41029472,2.954654367,MSLV,-0.310191847,0.896522782
229900,2023-12-04T02:47:25.310Z,31.15026845,121.4824684,6.093469134,5.173622982,5.166154093,8738,10045.31037,23.3829204,2.95324332,MSLV,-0.305995204,0.890647482
230000,2023-12-04T02:47:25.410Z,31.15026758,121.4824685,6.084520274,5.173460711,5.165434459,8738,10045.41028,23.35554609,2.951832273,MSLV,-0.299160671,0.886810552
230100,2023-12-04T02:47:25.510Z,31.15026672,121.4824687,6.075571414,5.173298441,5.164714825,8738,10045.51018,23.32817178,2.950421226,MSLV,-0.297488325,0.891455257
230200,2023-12-04T02:47:25.610Z,31.15026586,121.4824688,6.066622553,5.173136171,5.163995191,8738,10045.61008,23.30079747,2.949010179,MSLV,-0.304796163,0.894004796
230300,2023-12-04T02:47:25.709Z,31.150265,121.482469,6.057673693,5.1729739,5.163275557,8738,10045.70998,23.27342315,2.947599132,MSLV,-0.314028777,0.892685851
230400,2023-12-04T02:47:25.809Z,31.15026414,121.4824691,6.048724833,5.17281163,5.162555923,8738,10045.80988,23.24604884,2.946188085,MSLV,-0.309592326,0.892925659
230500,2023-12-04T02:47:25.909Z,31.15026328,121.4824693,6.039775973,5.172649359,5.161836289,8738,10045.90979,23.21867453,2.944777038,MSLV,-0.295203837,0.891966427
230600,2023-12-04T02:47:26.009Z,31.15026241,121.4824694,6.030827112,5.172487089,5.161116655,8738,10046.00969,23.19130022,2.943365991,MSLV,-0.301798561,0.895923261
230700,2023-12-04T02:47:26.109Z,31.15026155,121.4824696,6.021878252,5.172324819,5.160397021,8738,10046.10959,23.16392591,2.941954944,MSLV,-0.301678657,0.882014388
230800,2023-12-04T02:47:26.209Z,31.15026069,121.4824697,6.012929392,5.172162548,5.159677387,8738,10046.20949,23.13655159,2.940543897,MSLV,-0.305035971,0.885251799
230900,2023-12-04T02:47:26.309Z,31.15025983,121.4824699,6.003980532,5.172000278,5.158957753,8738,10046.30939,23.10917728,2.93913285,MSLV,-0.304934999,0.900668939
231000,2023-12-04T02:47:26.409Z,31.15025897,121.48247,5.995031671,5.171838007,5.158238119,8738,10046.4093,23.08180297,2.937721802,MSLV,-0.299520384,0.889088729
231100,2023-12-04T02:47:26.509Z,31.1502581,121.4824702,5.986082811,5.171675737,5.157518485,8738,10046.5092,23.05442866,2.936310755,MSLV,-0.300719424,0.88705036
231200,2023-12-04T02:47:26.609Z,31.15025724,121.4824703,5.977133951,5.171513466,5.156798851,8738,10046.6091,23.02705434,2.934899708,MSLV,-0.305395683,0.889328537
231300,2023-12-04T02:47:26.708Z,31.15025638,121.4824705,5.968185091,5.171351196,5.156079217,8738,10046.709,22.99968003,2.933488661,MSLV,-0.303717026,0.894604317
231400,2023-12-04T02:47:26.808Z,31.15025552,121.4824706,5.95923623,5.171188926,5.155359583,8738,10046.8089,22.97230572,2.932077614,MSLV,-0.297242206,0.888968825
231500,2023-12-04T02:47:26.908Z,31.15025466,121.4824708,5.95028737,5.171026655,5.154639949,8738,10046.90881,22.94493141,2.930666567,MSLV,-0.301558753,0.887529976
231600,2023-12-04T02:47:27.008Z,31.1502538,121.482471,5.94133851,5.170864385,5.153920315,8738,10047.00871,22.91755709,2.92925552,MSLV,-0.303799066,0.901426227
231700,2023-12-04T02:47:27.108Z,31.15025293,121.4824711,5.932389649,5.170702114,5.153200681,8738,10047.10861,22.89018278,2.927844473,MSLV,-0.299760192,0.895683453
231800,2023-12-04T02:47:27.208Z,31.15025207,121.4824713,5.923440789,5.170539844,5.152481047,8738,10047.20851,22.86280847,2.926433426,MSLV,-0.29940048,0.889328537
231900,2023-12-04T02:47:27.308Z,31.15025121,121.4824714,5.914491929,5.170377574,5.151761413,8738,10047.30842,22.83543416,2.925022379,MSLV,-0.299040767,0.891966427
232000,2023-12-04T02:47:27.408Z,31.15025035,121.4824716,5.905543069,5.170215303,5.151041779,8738,10047.40832,22.80805984,2.923611332,MSLV,-0.30323741,0.892086331
232100,2023-12-04T02:47:27.508Z,31.15024949,121.4824717,5.896594208,5.170053033,5.150322145,8738,10047.50822,22.78068553,2.922200285,MSLV,-0.308752998,0.894604317
232200,2023-12-04T02:47:27.608Z,31.15024863,121.4824719,5.887645348,5.169890762,5.149602511,8738,10047.60812,22.75331122,2.920789238,MSLV,-0.300719424,0.893884892
232300,2023-12-04T02:47:27.707Z,31.15024776,121.482472,5.878696488,5.169728492,5.148882877,8738,10047.70802,22.72593691,2.919378191,MSLV,-0.301199041,0.889328537
232400,2023-12-04T02:47:27.807Z,31.1502469,121.4824722,5.869747628,5.169566222,5.148163243,8738,10047.80793,22.69856259,2.917967144,MSLV,-0.306449577,0.88602802
232500,2023-12-04T02:47:27.907Z,31.15024604,121.4824723,5.860798767,5.169403951,5.147443609,8738,10047.90783,22.67118828,2.916556097,MSLV,-0.305395683,0.8941247
232600,2023-12-04T02:47:28.007Z,31.15024518,121.4824725,5.851849907,5.169241681,5.146723975,8738,10048.00773,22.64381397,2.91514505,MSLV,-0.301199041,0.885731415
232700,2023-12-04T02:47:28.107Z,31.15024432,121.4824726,5.842901047,5.16907941,5.146004342,8738,10048.10763,22.61643966,2.913734003,MSLV,-0.298561151,0.900959233
232800,2023-12-04T02:47:28.207Z,31.15024346,121.4824728,5.833952187,5.16891714,5.145284708,8738,10048.20753,22.58906535,2.912322956,MSLV,-0.301199041,0.895563549
232900,2023-12-04T02:47:28.307Z,31.15024259,121.4824729,5.825003326,5.16875487,5.144565074,8738,10048.30744,22.56169103,2.910911909,MSLV,-0.305275779,0.892565947
233000,2023-12-04T02:47:28.407Z,31.15024173,121.4824731,5.816054466,5.168592599,5.14384544,8738,10048.40734,22.53431672,2.909500862,MSLV,-0.302398082,0.893884892
233100,2023-12-04T02:47:28.507Z,31.15024087,121.4824732,5.807105606,5.168430329,5.143125806,8738,10048.50724,22.50694241,2.908089815,MSLV,-0.299381547,0.897261138
233200,2023-12-04T02:47:28.607Z,31.15024001,121.4824734,5.798156745,5.168268058,5.142406172,8738,10048.60714,22.4795681,2.906678768,MSLV,-0.299520384,0.895683453
233300,2023-12-04T02:47:28.706Z,31.15023915,121.4824736,5.789207885,5.168105788,5.141686538,8738,10048.70705,22.45219378,2.905267721,MSLV,-0.300239808,0.890647482
233400,2023-12-04T02:47:28.806Z,31.15023829,121.4824737,5.780259025,5.167943517,5.140966904,8738,10048.80695,22.42481947,2.903856674,MSLV,-0.299160671,0.8941247
233500,2023-12-04T02:47:28.906Z,31.15023742,121.4824739,5.771310165,5.167781247,5.14024727,8738,10048.90685,22.39744516,2.902445627,MSLV,-0.299640288,0.896043165
233600,2023-12-04T02:47:29.006Z,31.15023656,121.482474,5.762361304,5.167618977,5.139527636,8738,10049.00675,22.37007085,2.90103458,MSLV,-0.301199041,0.892446043
233700,2023-12-04T02:47:29.106Z,31.1502357,121.4824742,5.753412444,5.167456706,5.138808002,8738,10049.10665,22.34269653,2.899623533,MSLV,-0.307074341,0.890047962
233800,2023-12-04T02:47:29.206Z,31.15023484,121.4824743,5.744463584,5.167294436,5.138088368,8738,10049.20656,22.31532222,2.898212486,MSLV,-0.304076739,0.895803357
233900,2023-12-04T02:47:29.306Z,31.15023398,121.4824745,5.735514724,5.167132165,5.137368734,8738,10049.30646,22.28794791,2.896801439,MSLV,-0.303799066,0.89259119
234000,2023-12-04T02:47:29.406Z,31.15023311,121.4824746,5.726565863,5.166969895,5.1366491,8738,10049.40636,22.2605736,2.895390392,MSLV,-0.295323741,0.894484412
234100,2023-12-04T02:47:29.506Z,31.15023225,121.4824748,5.717617003,5.166807625,5.135929466,8738,10049.50626,22.23319928,2.893979345,MSLV,-0.298681055,0.888609113
234200,2023-12-04T02:47:29.606Z,31.15023139,121.4824749,5.708668143,5.166645354,5.135209832,8738,10049.60616,22.20582497,2.892568297,MSLV,-0.303477218,0.883573141
234300,2023-12-04T02:47:29.705Z,31.15023053,121.4824751,5.699719282,5.166483084,5.134490198,8738,10049.70607,22.17845066,2.89115725,MSLV,-0.306115108,0.895203837
234400,2023-12-04T02:47:29.805Z,31.15022967,121.4824752,5.690770422,5.166320813,5.133770564,8738,10049.80597,22.15107635,2.889746203,MSLV,-0.302997602,0.889568345
234500,2023-12-04T02:47:29.905Z,31.15022881,121.4824754,5.681821562,5.166158543,5.13305093,8738,10049.90587,22.12370203,2.888335156,MSLV,-0.302038369,0.886570743
234600,2023-12-04T02:47:30.005Z,31.15022794,121.4824755,5.672872702,5.165996273,5.132331296,8738,10050.00577,22.09632772,2.886924109,MSLV,-0.305692288,0.889057175
234700,2023-12-04T02:47:30.105Z,31.15022708,121.4824757,5.663923841,5.165834002,5.131611662,8738,10050.10568,22.06895341,2.885513062,MSLV,-0.304676259,0.891366906
234800,2023-12-04T02:47:30.205Z,31.15022622,121.4824758,5.654974981,5.165671732,5.130892028,8738,10050.20558,22.0415791,2.884102015,MSLV,-0.302517986,0.891966427
234900,2023-12-04T02:47:30.305Z,31.15022536,121.482476,5.646026121,5.165509461,5.130172394,8738,10050.30548,22.01420478,2.882690968,MSLV,-0.299280576,0.890407674
235000,2023-12-04T02:47:30.405Z,31.1502245,121.4824761,5.637077261,5.165347191,5.12945276,8738,10050.40538,21.98683047,2.881279921,MSLV,-0.302038369,0.892086331
235100,2023-12-04T02:47:30.505Z,31.15022364,121.4824763,5.6281284,5.165184921,5.128733126,8738,10050.50528,21.95945616,2.879868874,MSLV,-0.300719424,0.892326139
235200,2023-12-04T02:47:30.605Z,31.15022277,121.4824765,5.61917954,5.16502265,5.128013492,8738,10050.60519,21.93208185,2.878457827,MSLV,-0.303597122,0.89352518
235300,2023-12-04T02:47:30.704Z,31.15022191,121.4824766,5.61023068,5.16486038,5.127293858,8738,10050.70509,21.90470754,2.87704678,MSLV,-0.310431655,0.892326139
235400,2023-12-04T02:47:30.804Z,31.15022105,121.4824768,5.60128182,5.164698109,5.126574224,8738,10050.80499,21.87733322,2.875635733,MSLV,-0.300517481,0.887290168
235500,2023-12-04T02:47:30.904Z,31.15022019,121.4824769,5.592332959,5.164535839,5.12585459,8738,10050.90489,21.84995891,2.874224686,MSLV,-0.299160671,0.897841727
235600,2023-12-04T02:47:31.004Z,31.15021933,121.4824771,5.583384099,5.164373568,5.125134956,8738,10051.00479,21.8225846,2.872813639,MSLV,-0.299880096,0.890647482
235700,2023-12-04T02:47:31.104Z,31.15021847,121.4824772,5.574435239,5.164211298,5.124415322,8738,10051.1047,21.79521029,2.871402592,MSLV,-0.306115108,0.889928058
235800,2023-12-04T02:47:31.204Z,31.1502176,121.4824774,5.565486378,5.164049028,5.123695688,8738,10051.2046,21.76783597,2.869991545,MSLV,-0.303717026,0.891606715
235900,2023-12-04T02:47:31.304Z,31.15021674,121.4824775,5.556537518,5.163886757,5.122976054,8738,10051.3045,21.74046166,2.868580498,MSLV,-0.304796163,0.899880096
236000,2023-12-04T02:47:31.404Z,31.15021588,121.4824777,5.547588658,5.163724487,5.12225642,8738,10051.4044,21.71308735,2.867169451,MSLV,-0.301678657,0.88705036
